time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-07-04T15:35:50.900Z,-56.4826,-26.9894,103.38,4.6,mb,,114,5.845,0.49,us,us100098ui,2017-10-03T00:47:48.040Z,"South Sandwich Islands region",earthquake,9.9,8.4,0.129,18,reviewed,us,us
2017-07-04T16:05:58.900Z,-35.5047,-73.3356,13,5.9,mww,,81,1.246,0.9,us,us100096p0,2017-10-03T00:47:48.040Z,"86km WSW of Constitucion, Chile",earthquake,5.8,1.3,0.052,35,reviewed,us,us
2017-07-04T23:40:05.030Z,-57.5295,-25.6696,35,4.4,mb,,69,6.895,0.75,us,us100098ty,2017-10-03T00:47:49.040Z,"130km SE of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,8.3,1.9,0.127,18,reviewed,us,us
2017-07-05T01:50:52.020Z,-59.2392,-25.1605,10,5.1,mb,,71,7.957,0.66,us,us100096t2,2017-10-03T00:47:49.040Z,"80km ESE of Bristol Island, South Sandwich Islands",earthquake,11.1,1.8,0.075,58,reviewed,us,us
2017-07-05T15:32:17.080Z,-35.4904,-73.4126,12.43,4.4,mwr,,196,1.267,0.82,us,us100096ym,2017-10-03T00:47:50.040Z,"92km W of Constitucion, Chile",earthquake,8.1,4,0.048,42,reviewed,us,us
2017-07-06T07:26:06.010Z,-34.7785,-71.7874,40.78,4.4,mwr,,69,0.696,0.78,us,us1000975t,2017-10-03T00:47:51.040Z,"41km WSW of Santa Cruz, Chile",earthquake,5,12,,,reviewed,us,guc
2017-07-06T10:55:45.850Z,-56.6244,-26.0139,35,4.9,mb,,85,6.403,0.92,us,us1000995x,2017-10-03T00:47:51.040Z,"73km E of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,9.3,1.8,0.094,35,reviewed,us,us
2017-07-07T01:54:43.750Z,-22.4643,-68.4927,140.97,4.3,mb,,45,0.414,0.68,us,us100097j8,2017-10-03T00:47:52.040Z,"45km E of Calama, Chile",earthquake,7.7,14.9,0.377,2,reviewed,us,us
2017-07-07T03:04:48.240Z,-33.7267,-72.2381,13.03,4.9,mwr,,66,0.524,0.71,us,us100097jl,2017-10-03T00:47:53.040Z,"59km WSW of San Antonio, Chile",earthquake,2.4,3.2,0.042,55,reviewed,us,us
2017-07-07T03:31:42.550Z,-33.7138,-72.3243,9.27,4,mb,,196,0.594,0.73,us,us100097jv,2017-10-03T00:47:53.040Z,"66km WSW of San Antonio, Chile",earthquake,5.4,3.8,0.26,4,reviewed,us,us
2017-07-08T05:03:56.770Z,-21.4312,-66.6686,230.96,4.7,mb,,41,2.061,1,us,us10009830,2017-10-03T00:47:54.040Z,"71km SW of Atocha, Bolivia",earthquake,7.5,9.6,0.129,18,reviewed,us,us
2017-07-08T09:35:14.430Z,-24.1821,-67.0487,167.83,4.6,mb,,35,1.604,0.66,us,us1000984i,2017-10-03T00:47:54.040Z,"74km W of San Antonio de los Cobres, Argentina",earthquake,7.6,7,0.038,210,reviewed,us,us
2017-07-08T20:49:52.450Z,-35.1862,-70.6694,6.28,4.1,mb,,101,0.403,1.36,us,us1000988x,2017-10-03T00:47:55.040Z,"56km ESE of Curico, Chile",earthquake,3.6,6.6,0.26,4,reviewed,us,us
2017-07-09T05:57:01.990Z,-56.0701,-27.5426,60.89,5.5,mww,,44,5.43,0.86,us,us100098bt,2017-10-06T23:56:10.040Z,"73km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,9.2,3.9,0.069,20,reviewed,us,us
2017-07-09T07:58:00.160Z,-38.3262,-75.3527,20.22,4.5,mwr,,148,2.157,0.66,us,us100098cg,2017-10-06T23:56:10.040Z,"169km WSW of Lebu, Chile",earthquake,6.5,6.1,,,reviewed,us,guc
2017-07-09T18:41:04.680Z,-22.3113,-67.6085,187.81,4,mb,,49,1.241,0.56,us,us100098ei,2017-10-06T23:56:11.040Z,"91km NE of San Pedro de Atacama, Chile",earthquake,10.7,5,0.231,5,reviewed,us,us
2017-07-09T18:45:18.090Z,-23.932,-67.0727,193.02,4.2,mb,,92,1.408,1.23,us,us100098ee,2017-10-06T23:56:11.040Z,"82km WNW of San Antonio de los Cobres, Argentina",earthquake,11.1,10.4,0.176,9,reviewed,us,us
2017-07-09T21:19:18.710Z,-23.2229,-66.7792,266.55,4.1,mb,,59,1.316,0.8,us,us100098f8,2017-10-06T23:56:11.040Z,"111km W of El Aguilar, Argentina",earthquake,9.8,9.7,0.185,8,reviewed,us,us
2017-07-10T04:00:40.460Z,-35.7703,-73.3511,9.53,4.4,mb,,150,0.984,0.88,us,us100098h4,2017-10-06T23:56:11.040Z,"95km WNW of Cauquenes, Chile",earthquake,5.6,4.7,0.131,17,reviewed,us,us
2017-07-10T08:22:40.700Z,-32.7116,-71.8851,18.14,4.1,mb,,152,0.777,1.11,us,us100098i6,2017-10-06T23:56:12.040Z,"43km NNW of Valparaiso, Chile",earthquake,4.6,2.9,0.262,4,reviewed,us,us
2017-07-10T18:16:04.400Z,-56.4408,-27.5344,108.35,4.4,mb,,114,5.545,0.5,us,us20009xy8,2017-10-06T23:56:12.040Z,"35km NW of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,12.7,8.5,0.161,11,reviewed,us,us
2017-07-11T15:40:14.200Z,-22.3271,-68.3537,143.67,4.5,mb,,56,0.588,0.91,us,us100098v6,2017-10-06T23:56:14.040Z,"61km ENE of Calama, Chile",earthquake,5.2,6.3,0.192,8,reviewed,us,us
2017-07-11T21:03:24.700Z,-28.9334,-72.6447,10,4,mwr,,134,1.56,1.29,us,us100098y9,2017-10-06T23:56:14.040Z,"169km NW of Coquimbo, Chile",earthquake,5.3,1.8,0.045,47,reviewed,us,us
2017-07-11T22:38:46.240Z,-60.3304,-48.636,10,5,mb,,49,1.97,0.61,us,us100098zc,2017-10-06T23:56:14.040Z,"Scotia Sea",earthquake,7,1.8,0.083,46,reviewed,us,us
2017-07-12T08:19:52.480Z,-35.358,-73.4795,18.98,4.3,mwr,,186,1.406,0.79,us,us10009919,2017-10-06T23:56:15.040Z,"96km W of Constitucion, Chile",earthquake,7.9,6.5,0.05,38,reviewed,us,us
2017-07-12T09:08:17.520Z,-35.3911,-73.265,10,5.6,mww,,91,1.355,0.71,us,us1000991f,2017-10-06T23:56:15.040Z,"77km W of Constitucion, Chile",earthquake,6.2,1.8,0.068,21,reviewed,us,us
2017-07-12T11:31:13.680Z,-24.1939,-67.056,181.01,4.5,mwr,,35,1.609,0.84,us,us1000993h,2017-10-06T23:56:15.040Z,"74km W of San Antonio de los Cobres, Argentina",earthquake,8.1,6.7,,,reviewed,us,guc
2017-07-12T13:25:12.650Z,-24.0188,-66.8745,194.11,4.1,mb,,54,1.6,0.68,us,us1000993w,2017-10-06T23:56:15.040Z,"60km WNW of San Antonio de los Cobres, Argentina",earthquake,9.4,10.3,0.214,6,reviewed,us,us
2017-07-13T04:41:32.170Z,-60.5457,-25.0768,32.19,4.6,mb,,170,9.653,0.9,us,us20009xzv,2017-10-06T23:56:16.040Z,"186km SSE of Bristol Island, South Sandwich Islands",earthquake,14.5,5.9,0.099,30,reviewed,us,us
2017-07-13T13:05:39.520Z,-36.9537,-71.0785,125.87,4.1,mb,,81,1.219,1.38,us,us20009vz2,2017-10-06T23:56:16.040Z,"29km W of Las Ovejas, Argentina",earthquake,7.3,6.8,0.158,11,reviewed,us,us
2017-07-13T15:26:32.500Z,-28.8791,-69.1092,96.51,4.8,mwr,,24,1.022,1.03,us,us20009vzg,2017-10-06T23:56:17.040Z,"89km W of Vinchina, Argentina",earthquake,5.1,3.8,0.046,46,reviewed,us,us
2017-07-13T15:38:08.480Z,-21.3726,-68.6948,127.26,4.5,mwr,,45,0.661,0.66,us,us20009vzp,2017-10-06T23:56:17.040Z,"123km NNE of Calama, Chile",earthquake,5.3,2.6,0.051,37,reviewed,us,us
2017-07-13T18:49:08.420Z,-55.3906,-31.3922,10,4.6,mb,,193,3.148,0.82,us,us20009y0w,2017-10-06T23:56:17.040Z,"299km WNW of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,9.5,2,0.129,18,reviewed,us,us
2017-07-14T00:24:53.630Z,-23.3321,-66.7229,200.55,4.4,mb,,32,1.392,0.79,us,us20009w6r,2017-10-06T23:56:17.040Z,"106km NNW of San Antonio de los Cobres, Argentina",earthquake,7.5,6.4,0.041,171,reviewed,us,us
2017-07-14T10:06:00.550Z,-22.6511,-66.2628,260.3,4.3,mwr,,60,1.793,1.11,us,us20009wcz,2017-10-06T23:56:18.040Z,"58km W of Abra Pampa, Argentina",earthquake,9.4,10.2,,,reviewed,us,guc
2017-07-14T11:41:15.960Z,-33.7183,-72.6292,12.16,4.6,mwr,,142,0.848,0.76,us,us20009was,2017-10-06T23:56:18.040Z,"94km W of San Antonio, Chile",earthquake,2.1,4.5,0.062,25,reviewed,us,us
2017-07-14T12:00:29.810Z,-33.7234,-72.5179,10,5.4,mww,,65,0.756,0.94,us,us20009wav,2017-10-06T23:56:18.040Z,"84km W of San Antonio, Chile",earthquake,4.3,1.7,0.071,19,reviewed,us,us
2017-07-14T23:25:02.010Z,-31.514,-68.5999,10,3.8,ml,,85,0.078,1.24,us,us20009wgw,2017-10-06T23:56:19.040Z,"6km WNW of San Juan, Argentina",earthquake,6,2,,,reviewed,us,guc
2017-07-15T12:54:17.920Z,-60.2545,-48.2472,13.17,4.8,mb,,62,1.804,0.66,us,us20009yeu,2017-10-06T23:56:19.040Z,"Scotia Sea",earthquake,7.6,2.8,0.107,27,reviewed,us,us
2017-07-16T08:19:31.110Z,-33.9572,-71.3322,50.65,4.1,mb,,114,0.114,0.4,us,us20009wr2,2017-10-11T01:03:49.040Z,"30km SSW of Melipilla, Chile",earthquake,2.8,5.5,0.145,13,reviewed,us,us
2017-07-16T17:49:13.410Z,-23.9152,-66.7701,207.4,4.1,mb,,55,1.61,0.88,us,us20009wsr,2017-10-11T01:03:49.040Z,"56km NW of San Antonio de los Cobres, Argentina",earthquake,9.6,11.1,0.158,11,reviewed,us,us
2017-07-18T10:13:54.740Z,-55.3709,-27.2335,10,4.7,mb,,201,5.46,0.81,us,us20009z5g,2017-10-11T01:03:54.040Z,"147km N of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,8,2,0.123,20,reviewed,us,us
2017-07-18T10:18:23.160Z,-55.2549,-26.8083,10,4.5,mb,,128,5.687,0.63,us,us20009z77,2017-10-11T01:03:54.040Z,"162km N of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,9,1.9,0.127,18,reviewed,us,us
2017-07-18T12:50:55.180Z,-55.3308,-27.2979,10,4.6,mb,,140,5.418,0.66,us,us20009z88,2017-10-11T01:03:54.040Z,"152km N of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,7.2,1.9,0.128,18,reviewed,us,us
2017-07-18T16:12:05.870Z,-28.1935,-67.2675,133.42,4.2,mb,,68,2.693,0.89,us,us20009z65,2017-10-11T01:03:54.040Z,"32km ESE of Tinogasta, Argentina",earthquake,8.5,5.3,0.199,7,reviewed,us,us
2017-07-19T01:42:40.280Z,-56.8064,-25.3916,26.49,4.5,mb,,129,6.785,0.88,us,us2000a0qr,2017-10-11T01:03:56.040Z,"111km E of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,13.7,6.5,0.145,14,reviewed,us,us
2017-07-19T22:46:23.890Z,-20.1097,-70.9867,8.88,3.9,mwr,,203,0.819,0.31,us,us2000a0t0,2017-10-11T01:03:57.040Z,"89km W of Iquique, Chile",earthquake,5.7,6.4,0.05,39,reviewed,us,us
2017-07-19T23:22:27.900Z,-23.873,-69.1604,91.37,5.2,mww,,49,0.72,1,us,us20009yal,2017-10-11T01:03:57.040Z,"128km ESE of Antofagasta, Chile",earthquake,4.2,3.2,0.054,33,reviewed,us,us
2017-07-20T01:14:20.900Z,-56.2199,-27.6491,100.14,4.6,mb,,113,5.415,0.54,us,us2000a0v3,2017-10-11T01:03:57.040Z,"60km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,13.3,8.8,0.083,44,reviewed,us,us
2017-07-20T05:46:56.330Z,-23.3841,-68.0816,124.1,3.6,mb,,78,0.439,0.85,us,us20009ycj,2017-10-11T01:03:58.040Z,"53km SSE of San Pedro de Atacama, Chile",earthquake,7.3,9,0.249,4,reviewed,us,us
2017-07-20T07:20:45.220Z,-21.9933,-70.6159,24.9,4.4,mb,,184,0.549,0.66,us,us20009ycu,2017-10-11T01:03:58.040Z,"44km WNW of Tocopilla, Chile",earthquake,6.3,2.9,0.219,6,reviewed,us,us
2017-07-20T21:07:09.390Z,-22.0409,-63.7396,552.99,4.2,mb,,172,4.821,0.59,us,us2000a0wz,2017-10-11T01:03:59.040Z,"6km W of Yacuiba, Bolivia",earthquake,14.6,18.6,0.305,3,reviewed,us,us
2017-07-20T22:27:14.960Z,-24.0342,-67.0785,217.02,4.1,mb,,57,1.476,0.72,us,us20009ynj,2017-10-11T01:03:59.040Z,"79km WNW of San Antonio de los Cobres, Argentina",earthquake,9.6,12.4,0.262,4,reviewed,us,us
2017-07-21T09:40:06.670Z,-60.4699,-47.1296,10,4.4,mb,,133,1.211,1.37,us,us2000a1ch,2017-10-11T01:04:00.040Z,"Scotia Sea",earthquake,8,2,0.219,6,reviewed,us,us
2017-07-21T17:53:00.640Z,-21.3841,-68.6884,146.07,3.9,mb,,63,0.658,1.18,us,us20009zbq,2017-10-11T01:04:01.040Z,"122km NNE of Calama, Chile",earthquake,5.4,9.3,0.514,1,reviewed,us,us
2017-07-21T22:09:24.500Z,-55.7939,-28.1412,10,4.9,mb,,54,5.033,0.48,us,us20009zhh,2017-10-11T01:04:02.040Z,"116km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,9.4,1.9,0.092,37,reviewed,us,us
2017-07-22T06:29:49.660Z,-21.1751,-69.2364,39,5.3,mww,,44,0.268,1.21,us,us20009zmz,2017-10-11T01:04:02.040Z,"141km SE of Iquique, Chile",earthquake,2.9,2,0.071,19,reviewed,us,us
2017-07-22T07:44:25.380Z,-33.0524,-71.9531,22.95,4.3,mwr,,151,0.266,0.79,us,us20009zn9,2017-10-11T01:04:02.040Z,"30km W of Valparaiso, Chile",earthquake,3.1,6.3,0.039,64,reviewed,us,us
2017-07-22T18:11:58.380Z,-24.3547,-67.0797,162.27,4.6,mwr,,56,1.722,0.9,us,us20009zt4,2017-10-11T01:04:03.040Z,"78km WSW of San Antonio de los Cobres, Argentina",earthquake,6.9,1,,,reviewed,us,guc
2017-07-23T01:03:26.670Z,-23.9441,-66.9753,224.35,4.3,mb,,57,1.482,0.74,us,us20009zwa,2017-10-14T00:19:35.040Z,"73km WNW of San Antonio de los Cobres, Argentina",earthquake,8.1,6.2,0.267,4,reviewed,us,us
2017-07-23T16:46:06.130Z,-33.0888,-72.0571,18.26,4.3,mb,,150,0.358,0.54,us,us2000a03e,2017-10-14T00:19:36.040Z,"40km W of Valparaiso, Chile",earthquake,4.6,5.5,0.161,11,reviewed,us,us
2017-07-23T21:54:51.570Z,-20.7432,-67.3553,198.15,4.4,mb,,38,1.789,0.49,us,us2000a069,2017-10-14T00:19:36.040Z,"63km WSW of Uyuni, Bolivia",earthquake,7.9,7.9,0.102,28,reviewed,us,us
2017-07-24T04:21:41.900Z,-21.9023,-68.4851,113.88,4.6,mwr,,31,0.71,1.25,us,us2000a0c0,2017-10-14T00:19:37.040Z,"77km NE of Calama, Chile",earthquake,5,5.2,0.048,41,reviewed,us,us
2017-07-25T02:30:52.500Z,-60.2077,-26.9541,10,4.5,mb,,121,14.965,0.37,us,us2000a27c,2017-10-14T00:19:38.040Z,"133km S of Bristol Island, South Sandwich Islands",earthquake,15.5,1.9,0.145,14,reviewed,us,us
2017-07-25T02:54:39.300Z,-22.6444,-66.1563,261.15,4.5,mwr,,51,1.891,0.91,us,us2000a0lb,2017-10-14T00:19:38.040Z,"47km W of Abra Pampa, Argentina",earthquake,6.4,10,,,reviewed,us,guc
2017-07-25T03:18:35.740Z,-22.7617,-69.1238,84.69,4.3,mb,,50,0.246,0.61,us,us2000a0lf,2017-10-14T00:19:39.040Z,"38km SSW of Calama, Chile",earthquake,4.1,4.6,0.148,13,reviewed,us,us
2017-07-25T06:16:32.090Z,-24.0995,-66.7769,188.54,4.3,mb,,54,1.72,0.88,us,us2000a0ml,2017-10-14T00:19:39.040Z,"48km WNW of San Antonio de los Cobres, Argentina",earthquake,7.6,10.1,0.148,13,reviewed,us,us
2017-07-25T18:14:37.450Z,-24.4177,-67.3864,218.3,4,ml,,109,1.629,1.11,us,us2000a109,2017-10-14T00:19:40.040Z,"110km WSW of San Antonio de los Cobres, Argentina",earthquake,9.7,15.3,,,reviewed,us,guc
2017-07-25T20:21:18.300Z,-31.7153,-67.2409,120.55,4.4,mb,,44,0.856,0.96,us,us2000a12l,2017-10-14T00:19:40.040Z,"73km SW of Chepes, Argentina",earthquake,7.8,4.1,0.083,43,reviewed,us,us
2017-07-25T21:19:53.070Z,-22.8484,-66.1591,262.07,4,mb,,99,2.551,0.87,us,us2000a14s,2017-10-14T00:19:40.040Z,"49km WSW of Abra Pampa, Argentina",earthquake,6.7,9.9,0.298,3,reviewed,us,us
2017-07-26T02:18:48.490Z,-31.4108,-68.5471,8.65,4.8,mb,,37,0.178,1.04,us,us2000a16d,2017-10-14T00:19:40.040Z,"3km NW of Albardon, Argentina",earthquake,5.3,4,0.058,91,reviewed,us,us
2017-07-26T09:09:37.070Z,-56.7576,-27.3379,123.97,4.5,mb,,114,5.758,0.38,us,us2000a36z,2017-10-14T00:19:41.040Z,"10km SW of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,13.2,9.1,0.118,21,reviewed,us,us
2017-07-26T10:11:01.770Z,-24.0109,-69.5353,69.6,5,mww,,66,0.801,1.48,us,us2000a188,2017-10-14T00:19:41.040Z,"96km ESE of Antofagasta, Chile",earthquake,4.2,3.7,0.075,17,reviewed,us,us
2017-07-26T10:40:21.530Z,-31.2065,-71.4254,43.58,4,mb,,180,0.364,0.47,us,us2000a18f,2017-10-14T00:19:41.040Z,"53km NNW of Illapel, Chile",earthquake,7,6,0.299,3,reviewed,us,us
2017-07-26T11:53:28.600Z,-29.5521,-69.2267,103.15,4.6,mwr,,43,0.864,1.28,us,us2000a194,2017-10-14T00:19:41.040Z,"89km NNW of San Jose de Jachal, Argentina",earthquake,6,5.7,,,reviewed,us,guc
2017-07-26T13:44:17.360Z,-59.2938,-25.6979,59.13,4.4,mb,,125,7.761,0.47,us,us2000a36x,2017-10-14T00:19:41.040Z,"55km ESE of Bristol Island, South Sandwich Islands",earthquake,8.4,7.7,0.149,13,reviewed,us,us
2017-07-26T18:04:41.380Z,-20.1368,-70.1331,42.03,4.3,mb,,158,0.429,0.43,us,us2000a1fa,2017-10-14T00:19:41.040Z,"9km N of Iquique, Chile",earthquake,6.3,13.4,0.237,5,reviewed,us,us
2017-07-27T22:20:08.470Z,-24.2355,-67.3916,209.6,4.5,mb,,38,1.467,0.68,us,us2000a1zb,2017-10-14T00:19:43.040Z,"108km W of San Antonio de los Cobres, Argentina",earthquake,5.6,9,0.205,7,reviewed,us,us
2017-07-28T19:53:45.670Z,-30.7396,-71.8465,17.07,4.1,mwr,,79,0.861,1.33,us,us2000a2cc,2017-10-14T00:19:44.040Z,"63km WSW of Ovalle, Chile",earthquake,4.4,2.4,0.05,38,reviewed,us,us
2017-07-30T00:04:31.660Z,-56.9841,-25.1178,10,4.7,mb,,115,6.982,0.74,us,us2000a44c,2017-10-18T01:54:09.040Z,"130km ESE of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,11.8,1.8,0.102,29,reviewed,us,us
2017-07-30T07:24:46.120Z,-21.2477,-67.2911,226.05,4.1,mb,,62,1.885,0.74,us,us2000a2nc,2017-10-18T01:54:09.040Z,"99km SSW of Uyuni, Bolivia",earthquake,7.5,11.4,0.235,5,reviewed,us,us
2017-07-30T16:44:25.780Z,-54.5524,-27.8952,10,5.1,mb,,48,5.026,0.56,us,us2000a2qg,2017-10-18T01:54:10.040Z,"243km N of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,5.2,1.8,0.073,61,reviewed,us,us
2017-07-31T08:00:42.810Z,-22.3486,-68.9364,114.75,4.2,mb,,76,0.263,0.75,us,us2000a2uj,2017-10-18T01:54:11.040Z,"13km N of Calama, Chile",earthquake,4.9,4.3,0.215,6,reviewed,us,us
2017-07-31T21:31:04.920Z,-55.2686,-30.8251,10,5.2,mb,,41,3.425,0.67,us,us2000a313,2017-10-18T01:54:12.040Z,"276km WNW of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,6.9,1.7,0.064,81,reviewed,us,us
2017-08-01T06:13:56.430Z,-28.545,-68.8943,110,5.6,mww,,24,1.246,1.14,us,us2000a34a,2017-10-18T01:54:12.040Z,"71km WNW of Vinchina, Argentina",earthquake,6.2,1.8,0.059,28,reviewed,us,us
2017-08-01T13:13:30.260Z,-35.1522,-70.8759,99.48,4.5,mb,,101,0.367,0.64,us,us2000a5k0,2017-10-18T01:54:13.040Z,"37km ESE of Curico, Chile",earthquake,5.8,6.3,0.22,6,reviewed,us,us
2017-08-01T16:19:26.120Z,-21.8488,-68.4934,120.03,4.2,mb,,54,0.697,1,us,us2000a3cm,2017-10-18T01:54:13.040Z,"82km NNE of Calama, Chile",earthquake,5.2,7.3,0.167,10,reviewed,us,us
2017-08-01T22:02:55.610Z,-56.115,-27.2142,88.88,4.8,mb,,64,5.619,0.6,us,us2000a3ge,2017-10-18T01:54:14.040Z,"65km N of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,6.1,7.6,0.088,40,reviewed,us,us
2017-08-02T07:15:13.700Z,-33.2117,-70.6255,92,5.4,mww,,23,0.079,1.04,us,us2000a3js,2017-10-18T01:54:14.040Z,"26km ENE of Lampa, Chile",earthquake,4.1,1.7,0.068,21,reviewed,us,us
2017-08-02T12:49:23.580Z,-35.73,-73.4631,10,4.3,mwr,,191,1.039,0.57,us,us2000a3nw,2017-10-18T01:54:15.040Z,"104km WSW of Constitucion, Chile",earthquake,3.6,2,0.043,52,reviewed,us,us
2017-08-02T20:03:29.810Z,-28.4912,-71.236,41.07,5.3,mww,,94,0.319,0.98,us,us10009j01,2017-10-18T01:54:15.040Z,"47km W of Vallenar, Chile",earthquake,5.7,3.5,0.08,15,reviewed,us,us
2017-08-02T21:30:26.130Z,-28.4662,-71.261,41.16,4.3,mwr,,138,0.308,1.11,us,us10009j2p,2017-10-18T01:54:15.040Z,"50km WNW of Vallenar, Chile",earthquake,5.6,4.9,0.042,55,reviewed,us,us
2017-08-03T06:45:34.380Z,-57.0775,-26.804,85.92,4.7,mb,,200,6.151,0.83,us,us2000a6aq,2017-10-18T01:54:16.040Z,"48km SSE of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,6.5,12.1,0.115,23,reviewed,us,us
2017-08-03T23:43:34.500Z,-45.6497,-77.5511,12.97,4.3,mwr,,177,3.686,0.84,us,us2000a4c6,2017-10-18T01:54:17.040Z,"Off the coast of Aisen, Chile",earthquake,6.8,6,,,reviewed,us,guc
2017-08-04T14:07:24.160Z,-21.4842,-68.5041,143.81,4.1,mb,,37,0.753,0.74,us,us2000a4i0,2017-10-18T01:54:18.040Z,"117km NNE of Calama, Chile",earthquake,7.4,9.1,0.198,7,reviewed,us,us
2017-08-04T15:55:52.100Z,-56.9195,-29.6936,168.55,4.5,mb,,126,4.671,1.1,us,us2000a6cu,2017-10-18T01:54:18.040Z,"154km W of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,5.7,8.3,0.15,13,reviewed,us,us
2017-08-05T16:59:16.700Z,-56.9999,-24.8746,10,4.6,mb,,182,7.113,1.03,us,us2000a6gj,2017-10-18T01:54:20.040Z,"145km ESE of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,13.1,2,0.116,22,reviewed,us,us
2017-08-06T05:30:59.760Z,-24.0612,-67.0719,207.36,4.1,mb,,37,1.5,1.12,us,us2000a5bc,2017-10-25T00:37:59.040Z,"78km WNW of San Antonio de los Cobres, Argentina",earthquake,6,12.2,0.234,5,reviewed,us,us
2017-08-06T15:11:38.000Z,-21.285,-68.76,122.6,4,mb,,,,0.57,us,us2000a5d0,2017-10-25T00:38:00.040Z,"132km N of Calama, Chile",earthquake,5.9,6.1,0.517,1,reviewed,guc,us
2017-08-07T01:04:42.780Z,-21.2535,-68.612,127.68,4.3,mb,,53,0.797,0.69,us,us2000a5f2,2017-10-25T00:38:00.040Z,"138km NNE of Calama, Chile",earthquake,4.3,6.9,0.147,13,reviewed,us,us
2017-08-07T21:14:41.860Z,-25.8981,-69.2969,113.7,4.2,mb,,79,0.778,0.95,us,us2000a5rb,2017-10-25T00:38:02.040Z,"91km NE of Diego de Almagro, Chile",earthquake,7.2,7.3,0.215,6,reviewed,us,us
2017-08-08T12:43:04.550Z,-32.6868,-70.0041,108.22,4,mb,,87,0.467,0.91,us,us2000a7by,2017-10-25T00:38:02.040Z,"58km ENE of Los Andes, Chile",earthquake,6,5.5,0.211,6,reviewed,us,us
2017-08-09T01:46:36.900Z,-35.1132,-71.942,45.58,4.5,mwr,,71,0.776,0.78,us,us2000a66s,2017-10-25T00:38:04.040Z,"43km NW of Talca, Chile",earthquake,4.9,5.8,0.06,27,reviewed,us,us
2017-08-09T04:58:51.030Z,-23.1068,-70.5737,29.23,4,mwr,,178,0.405,1.08,us,us2000a68s,2017-10-25T00:38:04.040Z,"62km NNW of Antofagasta, Chile",earthquake,2.8,6.8,0.086,13,reviewed,us,us
2017-08-09T10:36:39.140Z,-24.3322,-67.4264,194.29,4.2,mb,,145,1.537,0.82,us,us2000a6be,2017-10-25T00:38:04.040Z,"113km W of San Antonio de los Cobres, Argentina",earthquake,10.6,12.4,0.237,6,reviewed,us,us
2017-08-10T10:25:28.810Z,-24.1213,-67.3588,214.44,4,ml,,131,1.386,0.72,us,us2000a6un,2017-10-25T00:38:06.040Z,"106km W of San Antonio de los Cobres, Argentina",earthquake,12.4,17.9,,,reviewed,us,guc
2017-08-10T12:43:03.330Z,-20.7862,-69.137,92.64,4,ml,,146,0.415,0.38,us,us2000a6w7,2017-10-25T00:38:06.040Z,"122km ESE of Iquique, Chile",earthquake,5.7,10.3,,,reviewed,us,guc
2017-08-11T04:31:14.010Z,-24.1693,-66.8301,172.78,4.7,mww,,35,1.732,0.75,us,us2000a775,2017-10-25T00:38:08.040Z,"52km W of San Antonio de los Cobres, Argentina",earthquake,6.2,4.9,0.103,9,reviewed,us,us
2017-08-11T06:05:02.120Z,-23.9835,-67.0026,213.29,4.1,mb,,92,1.49,0.77,us,us2000a78b,2017-10-25T00:38:08.040Z,"74km WNW of San Antonio de los Cobres, Argentina",earthquake,12.1,13.7,0.213,6,reviewed,us,us
2017-08-11T08:53:15.630Z,-35.2517,-74.082,20.82,4.2,mb,,153,1.658,0.97,us,us2000a795,2017-10-25T00:38:08.040Z,"151km W of Constitucion, Chile",earthquake,4.2,6.8,0.263,4,reviewed,us,us
2017-08-11T11:30:57.490Z,-23.0381,-67.6688,139.71,4.3,mb,,89,0.477,1.34,us,us2000a79w,2017-10-25T00:38:08.040Z,"57km ESE of San Pedro de Atacama, Chile",earthquake,7.8,5.2,0.051,108,reviewed,us,us
2017-08-11T23:57:10.100Z,-28.0917,-67.3529,116.53,5,mww,,27,2.599,0.75,us,us2000a7hj,2017-10-25T00:38:09.040Z,"21km E of Tinogasta, Argentina",earthquake,6.5,4.7,0.068,21,reviewed,us,us
