time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
1987-01-21T01:17:03.620Z,-57.945,-25.449,33,5.4,mb,,,,1.2,us,usp00031t6,2014-11-07T00:39:40.032Z,"South Sandwich Islands region",earthquake
1987-01-16T00:27:46.960Z,-58.801,-26.437,33,4.9,mb,,,,1.2,us,usp00031q3,2014-11-07T00:39:39.492Z,"South Sandwich Islands region",earthquake
1987-01-15T11:11:15.550Z,-55.692,-26.227,49.7,5.5,mb,,,,1,us,usp00031pk,2014-11-07T00:39:39.430Z,"South Sandwich Islands region",earthquake
1987-01-13T06:22:19.990Z,-59.591,-26.024,33,5.4,mb,,,,1.1,us,usp00031mk,2014-11-07T00:39:39.049Z,"South Sandwich Islands region",earthquake
1987-01-04T11:55:31.600Z,-57.971,-25.504,56.2,4.6,mb,,,,0.7,us,usp00031d5,2014-11-07T00:39:36.655Z,"South Sandwich Islands region",earthquake
1987-01-04T07:05:23.450Z,-57.584,-26.578,140,5.2,mb,,,,0.6,us,usp00031cz,2014-11-07T00:39:36.472Z,"South Sandwich Islands region",earthquake
1986-12-27T02:43:53.840Z,-56.214,-27.361,33,5.4,mw,,,,1.2,us,usp0003165,2015-02-11T17:15:27.000Z,"South Sandwich Islands region",earthquake
1986-12-22T14:18:37.910Z,-56.879,-48.76,10,6.4,mw,,,,1.1,us,usp000312n,2015-05-13T18:53:24.000Z,"Scotia Sea",earthquake
1986-12-11T15:23:40.480Z,-58.909,-61.493,10,5,mb,,,,1.3,us,usp00030t8,2014-11-07T00:39:29.148Z,"Drake Passage",earthquake
1986-12-08T21:54:16.770Z,-57.272,-25.152,33,5.2,mb,,,,0.6,us,usp00030r4,2014-11-07T00:39:28.767Z,"South Sandwich Islands region",earthquake
1986-12-05T02:31:55.430Z,-59.002,-25.454,82.7,4.9,mb,,,,1,us,usp00030mu,2014-11-07T00:39:27.356Z,"South Sandwich Islands region",earthquake
1986-11-22T06:14:03.320Z,-56.14,-27.142,150.7,5.1,mb,,,,1,us,usp000309d,2014-11-07T00:39:22.383Z,"South Sandwich Islands region",earthquake
1986-11-20T19:54:05.640Z,-55.892,-27.338,89.5,5.6,mb,,,,1,us,usp0003076,2014-11-07T00:39:21.925Z,"South Sandwich Islands region",earthquake
1986-11-18T12:02:27.840Z,-57.933,-25.392,66.5,5.4,mw,,,,0.9,us,usp000304k,2015-02-11T17:15:26.000Z,"South Sandwich Islands region",earthquake
1986-11-14T06:33:22.870Z,-58.731,-25.266,18,5.8,mw,,,,1.1,us,usp0002zzh,2015-05-13T18:53:24.000Z,"South Sandwich Islands region",earthquake
1986-10-23T18:43:42.440Z,-55.138,-28.887,33,4.7,mb,,,,1.2,us,usp0002z9a,2014-11-07T00:39:11.280Z,"South Sandwich Islands region",earthquake
1986-10-22T00:12:19.660Z,-59.529,-21.059,10,4.8,mb,,,,1.4,us,usp0002z7c,2014-11-07T00:39:10.990Z,"east of the South Sandwich Islands",earthquake
1986-10-21T10:10:15.600Z,-58.973,-25.496,49,5,mb,,,,0.9,us,usp0002z62,2014-11-07T00:39:10.777Z,"South Sandwich Islands region",earthquake
1986-10-19T18:00:11.940Z,-59.384,-25.619,33,4.5,mb,,,,1,us,usp0002z2p,2014-11-07T00:39:09.842Z,"South Sandwich Islands region",earthquake
1986-10-15T23:04:15.190Z,-56.372,-25.64,33,5.5,mw,,,,1.3,us,usp0002yzk,2015-02-11T17:15:25.000Z,"South Sandwich Islands region",earthquake
1986-10-12T06:53:48.760Z,-57.814,-25.575,33,5.2,mw,,,,1,us,usp0002yvq,2015-02-11T17:15:25.000Z,"South Sandwich Islands region",earthquake
1986-10-06T07:11:02.950Z,-56.825,-26.624,87.5,5.3,mw,,,,0.9,us,usp0002yqr,2015-02-11T17:15:25.000Z,"South Sandwich Islands region",earthquake
1986-10-01T23:26:26.140Z,-60.261,-23.956,33,4,mb,,,,0.6,us,usp0002ykh,2014-11-07T00:39:06.227Z,"South Sandwich Islands region",earthquake
1986-09-24T16:18:18.250Z,-58.41,-23.137,33,5.1,mb,,,,1.1,us,usp0002ybm,2014-11-07T00:39:02.889Z,"South Sandwich Islands region",earthquake
1986-09-24T15:26:47.290Z,-55.956,-26.824,33,5.3,mb,,,,0.9,us,usp0002ybh,2014-11-07T00:39:02.719Z,"South Sandwich Islands region",earthquake
1986-09-24T11:54:30.920Z,-61.241,-25.787,33,5.3,mb,,,,0.9,us,usp0002yb9,2014-11-07T00:39:02.584Z,"South Sandwich Islands region",earthquake
1986-09-22T10:42:34.870Z,-55.489,-25.949,33,4.8,mb,,,,1.1,us,usp0002y9c,2014-11-07T00:39:02.212Z,"South Sandwich Islands region",earthquake
1986-09-15T03:26:07.600Z,-60.769,-36.411,10,4.6,mb,,,,1.3,us,usp0002y3d,2014-11-07T00:39:00.855Z,"Scotia Sea",earthquake
1986-09-13T09:28:24.460Z,-60.797,-36.779,10,6.3,mw,,,,1.2,us,usp0002y1k,2015-05-13T18:53:24.000Z,"Scotia Sea",earthquake
1986-09-08T23:35:29.570Z,-55.891,-27.115,22.9,5,mb,,,,0.7,us,usp0002xxm,2014-11-07T00:38:59.436Z,"South Sandwich Islands region",earthquake
1986-09-07T20:11:08.870Z,-59.542,-26.098,33,5.6,mw,,,,1,us,usp0002xwt,2015-05-13T18:53:24.000Z,"South Sandwich Islands region",earthquake
1986-09-05T02:47:17.770Z,-59.493,-29.529,27.9,6.1,mw,,,,1.1,us,usp0002xuh,2015-05-13T18:53:24.000Z,"South Sandwich Islands region",earthquake
1986-08-26T06:44:40.180Z,-55.98,-27.846,154,5.3,mb,,,,1,us,usp0002xj6,2014-11-07T00:38:53.670Z,"South Sandwich Islands region",earthquake
1986-08-22T13:27:42.900Z,-56.067,-27.039,33,5.1,mb,,,,1,us,usp0002xe7,2014-11-07T00:38:53.301Z,"South Sandwich Islands region",earthquake
1986-07-15T09:16:33.610Z,-60.357,-52.778,10,5,mb,,,,1.3,us,usp0002w1q,2014-11-07T00:38:41.974Z,"South Shetland Islands",earthquake
1986-07-10T07:14:42.540Z,-58.883,-25.344,33,4.8,mb,,,,1.1,us,usp0002vwg,2014-11-07T00:38:40.830Z,"South Sandwich Islands region",earthquake
1986-07-09T13:58:57.850Z,-56.01,-27.525,134,5.1,mb,,,,0.7,us,usp0002vvq,2014-11-07T00:38:40.637Z,"South Sandwich Islands region",earthquake
1986-07-05T21:19:58.860Z,-57.281,-25.86,33,5.5,mb,,,,1.1,us,usp0002vr6,2014-11-07T00:38:39.608Z,"South Sandwich Islands region",earthquake
1986-07-03T00:12:14.020Z,-59.264,-26.934,33,5.2,mw,,,,1.2,us,usp0002vns,2015-02-11T17:15:24.000Z,"South Sandwich Islands region",earthquake
1986-07-02T14:47:39.590Z,-55.36,-33.018,10,4.7,mb,,,,0.2,us,usp0002vnn,2014-11-07T00:38:38.926Z,"South Georgia Island region",earthquake
1986-07-02T12:53:08.140Z,-59.55,-26.164,53.4,5.5,mw,,,,1,us,usp0002vnh,2015-02-11T17:15:24.000Z,"South Sandwich Islands region",earthquake
1986-06-28T07:57:28.280Z,-58.843,-25.396,33,4.9,mb,,,,1.1,us,usp0002vge,2014-11-07T00:38:35.427Z,"South Sandwich Islands region",earthquake
1986-06-21T19:33:14.030Z,-58.637,-24.959,33,5.2,mw,,,,1,us,usp0002v98,2015-02-11T17:15:23.000Z,"South Sandwich Islands region",earthquake
1986-06-20T22:09:07.320Z,-58.559,-24.994,33,5.1,mb,,,,1,us,usp0002v89,2014-11-07T00:38:33.931Z,"South Sandwich Islands region",earthquake
1986-06-20T21:48:46.170Z,-58.614,-25.066,33,5.6,mw,,,,1,us,usp0002v88,2015-05-13T18:53:24.000Z,"South Sandwich Islands region",earthquake
1986-06-20T21:37:38.050Z,-58.614,-25.058,33,5.1,mb,,,,1.3,us,usp0002v87,2014-11-07T00:38:33.921Z,"South Sandwich Islands region",earthquake
1986-06-20T20:53:46.300Z,-58.632,-24.888,33,5.1,mb,,,,1.1,us,usp0002v85,2014-11-07T00:38:33.915Z,"South Sandwich Islands region",earthquake
1986-06-20T20:27:36.350Z,-58.596,-24.927,33,4.6,mb,,,,1.1,us,usp0002v84,2014-11-07T00:38:33.912Z,"South Sandwich Islands region",earthquake
1986-06-20T19:29:28.770Z,-58.569,-25.106,33,4.9,mb,,,,1,us,usp0002v83,2014-11-07T00:38:33.909Z,"South Sandwich Islands region",earthquake
1986-06-20T18:41:28.810Z,-58.6,-25.122,33,5.9,mw,,,,1,us,usp0002v81,2015-05-13T18:53:24.000Z,"South Sandwich Islands region",earthquake
1986-06-14T15:00:55.060Z,-57.811,-25.454,33,4.9,mb,,,,0.8,us,usp0002v1u,2014-11-07T00:38:32.776Z,"South Sandwich Islands region",earthquake
1986-06-14T03:50:25.620Z,-57.873,-23.384,33,5.6,mw,,,,1.2,us,usp0002v1g,2015-02-11T17:15:23.000Z,"South Sandwich Islands region",earthquake
1986-06-05T15:44:30.770Z,-58.919,-26.057,33,4.7,mb,,,,0.8,us,usp0002utv,2014-11-07T00:38:31.483Z,"South Sandwich Islands region",earthquake
1986-05-28T19:44:24.530Z,-57.296,-25.846,33,4.6,mb,,,,1.4,us,usp0002uhs,2014-11-07T00:38:26.489Z,"South Sandwich Islands region",earthquake
1986-05-05T10:32:08.480Z,-58.711,-24.85,33,5.8,mw,,,,1,us,usp0002tj6,2015-05-13T18:53:24.000Z,"South Sandwich Islands region",earthquake
1986-05-05T09:44:27.480Z,-58.782,-24.855,33,5.7,mw,,,,1.1,us,usp0002tj3,2015-05-13T18:53:24.000Z,"South Sandwich Islands region",earthquake
1986-05-05T06:43:58.890Z,-59.049,-24.889,33,4.9,mb,,,,1,us,usp0002tj0,2014-11-07T00:38:20.570Z,"South Sandwich Islands region",earthquake
1986-05-05T06:30:16.870Z,-58.9,-24.728,10,5.5,mw,,,,1.1,us,usp0002thy,2015-02-11T17:15:22.000Z,"South Sandwich Islands region",earthquake
1986-04-28T17:38:11.580Z,-58.55,-26.063,33,5.1,mb,,,,0.9,us,usp0002taa,2014-11-07T00:38:16.053Z,"South Sandwich Islands region",earthquake
1986-04-24T02:58:12.270Z,-58.176,-26.226,33,5.3,mb,,,,1.4,us,usp0002t56,2014-11-07T00:38:15.441Z,"South Sandwich Islands region",earthquake
1986-04-14T14:52:10.580Z,-57.724,-24.373,11.1,6.4,mw,,,,1.3,us,usp0002sx0,2015-05-13T18:53:23.000Z,"South Sandwich Islands region",earthquake
1986-04-13T11:20:42.220Z,-59.276,-25.686,33,4.5,mb,,,,1.4,us,usp0002sw2,2014-11-07T00:38:12.863Z,"South Sandwich Islands region",earthquake
1986-04-09T22:10:14.250Z,-55.984,-27.03,40.3,5.8,mw,,,,0.8,us,usp0002st5,2015-05-13T18:53:23.000Z,"South Sandwich Islands region",earthquake
1986-03-26T21:49:57.280Z,-56.366,-26.571,111,5.7,mw,,,,1,us,usp0002sam,2015-05-13T18:53:23.000Z,"South Sandwich Islands region",earthquake
1986-03-20T19:10:27.810Z,-56.008,-27.614,112.4,5.1,mb,,,,0.7,us,usp0002s0c,2014-11-07T00:38:03.997Z,"South Sandwich Islands region",earthquake
1986-03-15T18:32:10.790Z,-55.931,-27.429,89.5,5.7,mw,,,,0.9,us,usp0002rw5,2015-05-13T18:53:23.000Z,"South Sandwich Islands region",earthquake
1986-03-14T21:28:27.370Z,-54.753,-23.833,33,5.3,mw,,,,0.8,us,usp0002rv6,2015-02-11T17:15:21.000Z,"South Sandwich Islands region",earthquake
1986-02-28T01:03:38.270Z,-56.704,-26.278,33,5.5,mb,,,,1,us,usp0002rcc,2014-11-07T00:37:56.968Z,"South Sandwich Islands region",earthquake
1986-02-12T02:47:17.220Z,-58.991,-25.393,33,5,mb,,,,0.9,us,usp0002qxh,2014-11-07T00:37:54.685Z,"South Sandwich Islands region",earthquake
1986-01-17T22:09:59.540Z,-57.522,-61.61,10,4.4,mb,,,,0.8,us,usp0002q63,2014-11-07T00:37:47.905Z,"Drake Passage",earthquake
1986-01-08T07:28:54.330Z,-56.055,-27.917,70,5.3,mb,,,,1,us,usp0002pvw,2014-11-07T00:37:45.931Z,"South Sandwich Islands region",earthquake
1985-12-29T11:52:23.600Z,-56.011,-27.108,120.9,5.2,mb,,,,0.9,us,usp0002pjf,2014-11-07T00:37:41.311Z,"South Sandwich Islands region",earthquake
1985-12-06T02:07:27.930Z,-59.55,-26.071,33,5.1,mb,,,,0.9,us,usp0002nkf,2014-11-07T00:37:36.052Z,"South Sandwich Islands region",earthquake
1985-12-01T08:27:25.450Z,-55.821,-27.93,33,5,mb,,,,1,us,usp0002nej,2014-11-07T00:37:33.723Z,"South Sandwich Islands region",earthquake
1985-12-01T05:06:37.190Z,-53.783,-59.402,10,4.9,mb,,,,1.3,us,usp0002nec,2014-11-07T00:37:33.504Z,"Falkland Islands region",earthquake
1985-11-30T14:23:42.090Z,-59.569,-26.141,43.9,5.2,mb,,,,0.9,us,usp0002ndg,2014-11-07T00:37:31.749Z,"South Sandwich Islands region",earthquake
1985-11-24T21:32:41.830Z,-59.45,-24.842,37.1,5.3,mb,,,,1.1,us,usp0002n6b,2014-11-07T00:37:30.508Z,"South Sandwich Islands region",earthquake
1985-11-06T08:15:39.610Z,-58.716,-26.223,132,6.2,mw,,,,0.8,us,usp0002mgm,2015-05-13T18:53:23.000Z,"South Sandwich Islands region",earthquake
1985-10-08T08:13:54.500Z,-57.705,-25.099,33,5.2,mb,,,,0.8,us,usp0002kkh,2014-11-07T00:37:18.362Z,"South Sandwich Islands region",earthquake
1985-10-03T20:58:46.840Z,-58.673,-23.088,16.1,5.3,mb,,,,0.9,us,usp0002kee,2014-11-07T00:37:16.878Z,"South Sandwich Islands region",earthquake
1985-09-19T22:41:45.830Z,-61.149,-56.411,10,4.8,mb,,,,0.8,us,usp0002jx5,2014-11-07T00:37:11.144Z,"South Shetland Islands",earthquake
1985-09-18T23:23:13.950Z,-58.953,-26.537,122.8,4.7,mb,,,,0.9,us,usp0002jvv,2014-11-07T00:37:10.916Z,"South Sandwich Islands region",earthquake
1985-09-08T20:35:35.430Z,-56.343,-26.589,61.2,5.2,mb,,,,1.1,us,usp0002jj4,2014-11-07T00:37:08.275Z,"South Sandwich Islands region",earthquake
1985-09-07T22:59:20.240Z,-56.223,-30.061,33,5,mb,,,,1.1,us,usp0002jh7,2014-11-07T00:37:08.055Z,"South Sandwich Islands region",earthquake
1985-09-07T05:00:47.490Z,-59.576,-26.23,33,5.4,mb,,,,0.9,us,usp0002jga,2014-11-07T00:37:07.844Z,"South Sandwich Islands region",earthquake
1985-09-05T08:37:45.250Z,-56.838,-24.583,33,5.6,mw,,,,0.9,us,usp0002jes,2015-02-11T17:15:19.000Z,"South Sandwich Islands region",earthquake
1985-09-05T08:32:21.420Z,-58.862,-25.499,33,5.1,ms,,,,1,us,usp0002jer,2014-11-07T00:37:07.433Z,"South Sandwich Islands region",earthquake
1985-08-29T06:25:38.840Z,-57.273,-25.427,45.3,5.2,mb,,,,1.1,us,usp0002j83,2014-11-07T00:37:03.794Z,"South Sandwich Islands region",earthquake
1985-08-29T06:13:10.850Z,-57.243,-25.333,49.8,5.7,mw,,,,1.2,us,usp0002j82,2015-05-13T18:53:23.000Z,"South Sandwich Islands region",earthquake
1985-08-27T23:10:44.370Z,-56.698,-25.501,33,4.8,mb,,,,0.7,us,usp0002j71,2014-11-07T00:37:03.633Z,"South Sandwich Islands region",earthquake
1985-08-27T21:41:00.970Z,-56.424,-30.52,33,4.9,mb,,,,1,us,usp0002j70,2014-11-07T00:37:03.630Z,"South Sandwich Islands region",earthquake
1985-08-27T18:07:30.280Z,-58.947,-25.427,33,5.4,mb,,,,0.7,us,usp0002j6r,2014-11-07T00:37:03.602Z,"South Sandwich Islands region",earthquake
1985-08-01T23:15:14.880Z,-57.725,-25.32,30.7,5.5,mw,,,,0.9,us,usp0002ha9,2015-02-11T17:15:18.000Z,"South Sandwich Islands region",earthquake
1985-07-31T07:04:50.300Z,-60.887,-33.159,10,4.8,mb,,,,0.6,us,usp0002h8k,2014-11-07T00:36:54.296Z,"Scotia Sea",earthquake
1985-07-28T23:50:38.790Z,-60.388,-26.909,33,4.7,mb,,,,1.3,us,usp0002h5t,2014-11-07T00:36:53.940Z,"South Sandwich Islands region",earthquake
1985-07-28T22:59:54.580Z,-60.241,-26.883,33,6.4,mw,,,,1.3,us,usp0002h5q,2015-05-13T18:53:23.000Z,"South Sandwich Islands region",earthquake
1985-07-18T07:14:06.940Z,-55.376,-28.206,33,4.6,mb,,,,1.4,us,usp0002gvy,2014-11-07T00:36:52.515Z,"South Sandwich Islands region",earthquake
1985-07-12T04:47:00.790Z,-55.338,-32.72,10,4.9,mb,,,,0.9,us,usp0002gqa,2014-11-07T00:36:51.677Z,"South Georgia Island region",earthquake
1985-07-11T17:49:41.290Z,-56.632,-25.306,33,5.4,mw,,,,0.7,us,usp0002gpt,2015-02-11T17:15:18.000Z,"South Sandwich Islands region",earthquake
1985-07-10T15:03:34.150Z,-59.783,-28.4,33,4.8,mb,,,,0.5,us,usp0002gnq,2014-11-07T00:36:51.471Z,"South Sandwich Islands region",earthquake
1985-06-26T05:12:16.140Z,-55.679,-27.356,33,4.8,mb,,,,0.7,us,usp0002g5r,2014-11-07T00:36:45.614Z,"South Sandwich Islands region",earthquake
1985-06-25T21:54:08.660Z,-55.83,-27.291,33,4.9,mb,,,,0.9,us,usp0002g5d,2014-11-07T00:36:45.575Z,"South Sandwich Islands region",earthquake
1985-06-08T09:10:36.110Z,-55.895,-27.497,33,4.8,mb,,,,0.7,us,usp0002fn5,2014-11-07T00:36:42.827Z,"South Sandwich Islands region",earthquake
1985-06-02T10:53:37.820Z,-56.678,-27.138,180,4.8,mb,,,,0.6,us,usp0002fet,2014-11-07T00:36:40.514Z,"South Sandwich Islands region",earthquake
1985-05-31T03:43:58.350Z,-55.391,-27.645,33,4.9,mb,,,,0.7,us,usp0002fc3,2014-11-07T00:36:37.606Z,"South Sandwich Islands region",earthquake
1985-05-31T03:37:08.520Z,-55.377,-27.526,33,5.1,mb,,,,0.5,us,usp0002fc2,2014-11-07T00:36:37.603Z,"South Sandwich Islands region",earthquake
1985-05-30T13:48:23.980Z,-56.75,-25.518,33,5.7,mw,,,,1.3,us,usp0002fbc,2015-05-13T18:53:22.000Z,"South Sandwich Islands region",earthquake
1985-05-20T05:44:42.450Z,-56.971,-26.59,145.1,5.2,mw,,,,0.9,us,usp0002f04,2015-02-11T17:15:17.000Z,"South Sandwich Islands region",earthquake
1985-05-16T00:32:59.960Z,-56.561,-25.093,33,5.2,mb,,,,0.8,us,usp0002evw,2014-11-07T00:36:35.603Z,"South Sandwich Islands region",earthquake
1985-05-16T00:22:03.960Z,-56.593,-25.308,33,5.5,mw,,,,1.1,us,usp0002evv,2015-02-11T17:15:17.000Z,"South Sandwich Islands region",earthquake
1985-05-15T20:32:34.960Z,-56.681,-25.168,33,5.1,mb,,,,1.4,us,usp0002evq,2014-11-07T00:36:35.584Z,"South Sandwich Islands region",earthquake
1985-05-15T20:12:45.810Z,-56.637,-25.33,33,6.5,mw,,,,1.1,us,usp0002evn,2015-05-13T18:53:22.000Z,"South Sandwich Islands region",earthquake
1985-05-10T03:57:44.520Z,-55.58,-28.309,33,4.4,mb,,,,0.9,us,usp0002eme,2014-11-07T00:36:34.120Z,"South Sandwich Islands region",earthquake
1985-05-08T08:12:52.010Z,-57.659,-25.135,33,5.5,mw,,,,1,us,usp0002ej4,2015-02-11T17:15:17.000Z,"South Sandwich Islands region",earthquake
1985-05-04T20:10:02.390Z,-57.596,-24.711,33,5,mb,,,,0.9,us,usp0002efp,2014-11-07T00:36:32.878Z,"South Sandwich Islands region",earthquake
1985-04-29T07:09:25.760Z,-55.566,-26.141,33,5.1,mb,,,,0.9,us,usp0002e99,2014-11-07T00:36:29.143Z,"South Sandwich Islands region",earthquake
1985-04-28T22:56:51.330Z,-55.494,-26.149,33,5.9,mw,,,,1,us,usp0002e8u,2015-05-13T18:53:22.000Z,"South Sandwich Islands region",earthquake
1985-04-20T02:26:30.550Z,-56.17,-27.499,109.8,5,mb,,,,1.1,us,usp0002dyc,2014-11-07T00:36:27.424Z,"South Sandwich Islands region",earthquake
1985-04-17T08:31:55.130Z,-57.655,-65.777,33,4.9,mb,,,,1.5,us,usp0002dw9,2014-11-07T00:36:27.099Z,"Drake Passage",earthquake
1985-03-23T00:35:56.360Z,-55.775,-28.527,136.6,5,mb,,,,0.8,us,usp0002d4p,2014-11-07T00:36:19.907Z,"South Sandwich Islands region",earthquake
1985-03-20T14:53:35.270Z,-55.998,-27.577,140.8,5.2,mb,,,,0.6,us,usp0002d2k,2014-11-07T00:36:19.621Z,"South Sandwich Islands region",earthquake
1985-03-16T08:19:11.020Z,-55.2,-28.244,33,5.6,mw,,,,1,us,usp0002cxs,2015-05-13T18:53:22.000Z,"South Sandwich Islands region",earthquake
1985-03-14T04:03:30.310Z,-55.977,-26.467,33,5.6,mb,,,,0.8,us,usp0002cv3,2014-11-07T00:36:18.768Z,"South Sandwich Islands region",earthquake
1985-02-22T09:33:38.380Z,-55.715,-26.657,33,5.6,mw,,,,1,us,usp0002c4c,2015-05-13T18:53:22.000Z,"South Sandwich Islands region",earthquake
1985-02-19T13:53:19.720Z,-61.084,-23.692,33,5.2,mw,,,,0.9,us,usp0002c14,2015-02-11T17:15:15.000Z,"South Sandwich Islands region",earthquake
1985-02-14T09:11:05.580Z,-58.922,-25.422,33,5.2,mb,,,,0.6,us,usp0002bw8,2014-11-07T00:36:10.583Z,"South Sandwich Islands region",earthquake
1985-02-03T10:14:03.870Z,-57.86,-25.272,60,4.3,mb,,,,0.8,us,usp0002bkh,2014-11-07T00:36:08.251Z,"South Sandwich Islands region",earthquake
1985-01-20T19:11:44.120Z,-55.789,-25.989,33,5.1,mb,,,,1.2,us,usp0002b7s,2014-11-07T00:36:03.270Z,"South Sandwich Islands region",earthquake
1985-01-20T14:40:42.920Z,-55.794,-25.941,33,5.3,mb,,,,1.1,us,usp0002b7j,2014-11-07T00:36:03.246Z,"South Sandwich Islands region",earthquake
1985-01-14T11:10:34.210Z,-58.577,-25.556,33,5.1,mb,,,,0.9,us,usp0002b14,2014-11-07T00:36:01.843Z,"South Sandwich Islands region",earthquake
1985-01-11T15:50:02.690Z,-59.271,-26.885,33,4.9,mb,,,,1,us,usp0002ayj,2014-11-07T00:36:01.511Z,"South Sandwich Islands region",earthquake
1984-12-26T09:37:59.250Z,-58.7,-25.514,33,5.6,mw,,,,0.9,us,usp0002ae8,2015-02-11T17:15:14.000Z,"South Sandwich Islands region",earthquake
1984-12-25T11:41:49.350Z,-59.231,-27.055,33,5.4,mw,,,,1.2,us,usp0002adn,2015-02-11T17:15:14.000Z,"South Sandwich Islands region",earthquake
1984-12-15T02:10:10.040Z,-58.744,-26.537,33,4.7,mb,,,,1.1,us,usp0002a1u,2014-11-07T00:35:52.602Z,"South Sandwich Islands region",earthquake
1984-12-06T03:45:57.840Z,-55.953,-27.719,100.4,5.2,mb,,,,1,us,usp00029tz,2014-11-07T00:35:49.781Z,"South Sandwich Islands region",earthquake
1984-12-04T18:43:31.630Z,-56.348,-27.389,152.3,5,mb,,,,0.6,us,usp00029sm,2014-11-07T00:35:49.435Z,"South Sandwich Islands region",earthquake
1984-11-08T02:21:07.210Z,-57.068,-64.653,33,4.8,mb,,,,1.5,us,usp00028vt,2014-11-07T00:35:41.504Z,"Drake Passage",earthquake
1984-10-23T18:53:11.360Z,-56.948,-24.829,33,4.6,mb,,,,1,us,usp00028ee,2014-11-07T00:35:36.149Z,"South Sandwich Islands region",earthquake
1984-10-21T09:12:59.830Z,-56.864,-24.973,33,5.5,mw,,,,0.9,us,usp00028bp,2015-02-11T17:15:13.000Z,"South Sandwich Islands region",earthquake
1984-10-19T22:30:39.050Z,-57.069,-25.111,33,4.7,ms,,,,1.4,us,usp00028aj,2014-11-07T00:35:35.706Z,"South Sandwich Islands region",earthquake
1984-10-19T09:38:00.340Z,-56.966,-24.724,33,4.7,mb,,,,1.2,us,usp00028a1,2014-11-07T00:35:35.510Z,"South Sandwich Islands region",earthquake
1984-10-10T12:25:21.870Z,-55.413,-26.749,50,4.9,mb,,,,0.7,us,usp000281r,2014-11-07T00:35:33.883Z,"South Sandwich Islands region",earthquake
1984-09-21T12:13:38.020Z,-56.662,-26.426,33,4.7,mb,,,,1.2,us,usp00027jy,2014-11-07T00:35:28.224Z,"South Sandwich Islands region",earthquake
1984-09-11T02:02:21.590Z,-56.36,-25.48,33,5.3,mb,,,,1,us,usp000279g,2014-11-07T00:35:26.206Z,"South Sandwich Islands region",earthquake
1984-09-02T16:41:21.610Z,-59.966,-24.744,33,4.9,mb,,,,1,us,usp00026zj,2014-11-07T00:35:24.014Z,"South Sandwich Islands region",earthquake
1984-09-02T13:41:08.260Z,-56.207,-27.017,33,5.2,mw,,,,1.1,us,usp00026zf,2015-02-11T17:15:12.000Z,"South Sandwich Islands region",earthquake
1984-08-26T01:23:34.990Z,-57.391,-24.416,33,4.6,mb,,,,1.2,us,usp00026r1,2014-11-07T00:35:20.214Z,"South Sandwich Islands region",earthquake
1984-08-18T13:30:05.700Z,-56.035,-27.216,115.5,5.1,mb,,,,0.8,us,usp00026gx,2014-11-07T00:35:19.363Z,"South Sandwich Islands region",earthquake
1984-08-17T03:18:23.710Z,-55.819,-28.125,33,4.8,mb,,,,1.4,us,usp00026fv,2014-11-07T00:35:18.980Z,"South Sandwich Islands region",earthquake
1984-08-16T06:16:14.630Z,-58.307,-25.438,60,4.8,mb,,,,0.9,us,usp00026f9,2014-11-07T00:35:18.921Z,"South Sandwich Islands region",earthquake
1984-08-02T14:10:57.660Z,-60.983,-56.877,10,5,mb,,,,0.9,us,usp000265x,2014-11-07T00:35:15.813Z,"South Shetland Islands",earthquake
1984-07-25T07:50:03.850Z,-55.633,-26.716,33,5.1,mb,,,,1.1,us,usp00025zb,2014-11-07T00:35:12.794Z,"South Sandwich Islands region",earthquake
1984-07-17T14:14:17.330Z,-56.392,-27.388,129.2,6,mw,,,,0.9,us,usp00025tf,2015-05-13T18:53:21.000Z,"South Sandwich Islands region",earthquake
1984-07-15T16:37:09.700Z,-60.47,-27.358,33,4.6,mb,,,,0.8,us,usp00025rv,2014-11-07T00:35:11.589Z,"South Sandwich Islands region",earthquake
1984-07-10T12:34:19.510Z,-60.387,-27.227,33,4.9,mb,,,,1,us,usp00025mx,2014-11-07T00:35:10.959Z,"South Sandwich Islands region",earthquake
1984-07-07T15:47:18.720Z,-56.1,-27.399,97.7,5.7,mw,,,,1.2,us,usp00025hk,2015-05-13T18:53:21.000Z,"South Sandwich Islands region",earthquake
1984-05-28T01:27:44.620Z,-55.924,-27.821,148.9,5.1,mb,,,,0.9,us,usp00024p0,2014-11-07T00:34:56.475Z,"South Sandwich Islands region",earthquake
1984-05-25T21:49:52.290Z,-60.106,-26.91,33,5.6,mw,,,,1.1,us,usp00024mp,2015-05-13T18:53:21.000Z,"South Sandwich Islands region",earthquake
1984-05-11T22:18:44.030Z,-59.922,-26.692,33,5.2,mb,,,,1.2,us,usp00024a1,2014-11-07T00:34:53.974Z,"South Sandwich Islands region",earthquake
1984-05-04T17:36:57.190Z,-57.827,-65.332,10,5.4,mw,,,,1.1,us,usp000244y,2015-02-12T15:44:09.000Z,"Drake Passage",earthquake
1984-04-18T02:56:40.680Z,-59.735,-26.829,101.3,5.5,mb,,,,0.9,us,usp00023mz,2014-11-07T00:34:46.521Z,"South Sandwich Islands region",earthquake
1984-04-11T00:46:47.180Z,-57.86,-25.555,58.3,5.3,mb,,,,0.9,us,usp00023dw,2014-11-07T00:34:45.421Z,"South Sandwich Islands region",earthquake
